Source,Target,Type_Source,Type_Target,Weight
Thraker,Spanien,LOC,LOC,1
Thraker,Spartacus,LOC,PER,2
Thraker,Önomaos,LOC,PER,1
Thrakien,Chersones,LOC,LOC,1
Thrakien,Donau,LOC,LOC,1
Thrakien,Illyrien,LOC,LOC,1
Thrakien,Italien,LOC,LOC,1
Thrakien,Kelten,LOC,LOC,1
Thrakien,Kleinasien,LOC,LOC,1
Thrakien,Lucius Lucullus,LOC,PER,1
Thrakien,Makedonien,LOC,LOC,2
Thrakien,Pannonien,LOC,LOC,1
Thrakien,Provinz Makedonien,LOC,LOC,1
Thrakien,Römer,LOC,LOC,1
Thrakien,Sulla,LOC,PER,1
Thrakien,griechischen Halbinsel,LOC,LOC,1
Thrakischen Chersones,Afrika,LOC,LOC,1
Thrakischen Chersones,Bithynien,LOC,LOC,1
Thrakischen Chersones,Hellas,LOC,LOC,1
Thrakischen Chersones,Kilikien,LOC,LOC,1
Thrakischen Chersones,Kyrene,LOC,LOC,1
Thrakischen Chersones,Pontus,LOC,LOC,1
Thrakischen Chersones,Sicilien,LOC,LOC,1
Thrakischen Chersones,Spanien,LOC,LOC,1
Thukydides,Ernst,PER,PER,1
Thurii,Campanien,LOC,LOC,1
Thurii,Capua,LOC,LOC,1
Thurii,Civilisierte,LOC,PER,1
Thurii,Greuel,LOC,PER,1
Thurii,Lucanien,LOC,LOC,1
Thurii,Metapont,LOC,LOC,1
Thurii,Nola,LOC,LOC,1
Thurii,Nuceria,LOC,LOC,1
Thurii,Pompeianer,LOC,LOC,1
Thurii,Rufus,LOC,PER,1
Tiber,Kastiliens,LOC,LOC,1
Tiber,Kleinasien,LOC,LOC,1
Tiber,Kärntens,LOC,LOC,1
Tiber,Po,LOC,LOC,1
Tiberinsel,Stein,LOC,PER,1
Tiberius Gracchus,II,PER,PER,1
Tiberius Gracchus,Octavius,PER,PER,1
Tiberstroms,II,PER,PER,1
Tiberstroms,Janiculum,LOC,LOC,1
Tiberstroms,Ostia,LOC,LOC,1
Tiberstroms,Ponte Molle,LOC,LOC,1
Tiberstroms,Rhede,LOC,LOC,1
Tiberstroms,Stein,PER,PER,1
Tiberstroms,Tiberinsel,PER,LOC,1
Tiberstroms,Vaticanische Feld,LOC,LOC,1
Tieftälern,Armenien,LOC,LOC,1
Tieftälern,Pontischen,LOC,LOC,1
Tiflis,Aragua,LOC,LOC,1
Tiflis,Armenien,LOC,LOC,1
Tiflis,Iberien,LOC,LOC,1
Tigoriner,Römern,LOC,LOC,1
Tigranes,Adiabene,PER,LOC,1
Tigranes,Alchaudonios,PER,PER,1
Tigranes,Antiochia,PER,LOC,1
Tigranes,Ararat,PER,LOC,1
Tigranes,Arbela,PER,LOC,1
Tigranes,Armenien,PER,LOC,2
Tigranes,Armeniens,PER,LOC,1
Tigranes,Arsanias,PER,PER,1
Tigranes,Artaxata,PER,LOC,1
Tigranes,Asien,PER,LOC,1
Tigranes,Azizos,PER,PER,1
Tigranes,Damaskos,PER,LOC,1
Tigranes,Dareios,PER,PER,1
Tigranes,Edessa,PER,LOC,2
Tigranes,Emir der Araber von,PER,LOC,1
Tigranes,Euphrat,PER,LOC,2
Tigranes,Euphrat Sampsikeramos,PER,LOC,1
Tigranes,Febr,PER,LOC,1
Tigranes,Gaza,PER,LOC,1
Tigranes,Greises,PER,PER,1
Tigranes,Hemesa,PER,LOC,1
Tigranes,Homs,PER,LOC,1
Tigranes,Kallirhoe,PER,LOC,1
Tigranes,Kappadokien,PER,LOC,1
Tigranes,Karrhä,PER,LOC,2
Tigranes,Kilikien,PER,LOC,1
Tigranes,Ktesiphon,PER,LOC,1
Tigranes,Lehnfürst,PER,LOC,1
Tigranes,Lucius Fannius,PER,PER,1
Tigranes,Lucullus,PER,PER,2
Tigranes,Lucullus von Tigranokerta,PER,PER,1
Tigranes,Magadates,PER,PER,1
Tigranes,Meisterlosigkeit,PER,LOC,1
Tigranes,Mesopotamien,PER,LOC,1
Tigranes,Mithradates,PER,PER,3
Tigranes,Murad Tschai,PER,PER,1
Tigranes,Mytilene,PER,LOC,1
Tigranes,Parther,PER,LOC,1
Tigranes,Partherkönigs,PER,PER,1
Tigranes,Phanagoria,PER,LOC,1
Tigranes,Phraates,PER,PER,2
Tigranes,Pompeius,PER,PER,2
Tigranes,Provinz Sophene,PER,LOC,1
Tigranes,Rom,PER,LOC,1
Tigranes,Römern,PER,LOC,1
Tigranes,Schwarzen Meer,PER,LOC,1
Tigranes,Sertorius,PER,LOC,1
Tigranes,Sohn,PER,PER,2
Tigranes,Sohn Artavasdes,PER,PER,1
Tigranes,Syrer,PER,LOC,1
Tigranes,Syrien,PER,LOC,2
Tigranes,Vorderasien,PER,LOC,1
Tigranes,Wansees,PER,LOC,1
Tigranes,Zeltaraber,PER,LOC,1
Tigranes,hinausgeschlagen,PER,LOC,1
Tigranes,syrischen Lande,PER,LOC,1
Tigranokerta,Abh,LOC,LOC,1
Tigranokerta,Armenien,ORG,LOC,1
Tigranokerta,Armeniens,ORG,LOC,1
Tigranokerta,Artaxata,LOC,LOC,2
Tigranokerta,Babylon,ORG,LOC,1
Tigranokerta,Euphrat,LOC,LOC,1
Tigranokerta,Guras,LOC,PER,1
Tigranokerta,Lucullus,LOC,PER,1
Tigranokerta,Mardîn,LOC,LOC,1
Tigranokerta,Marschheer,LOC,LOC,1
Tigranokerta,Mesopotamien,LOC,LOC,1
Tigranokerta,Mesopotamiens,ORG,LOC,1
Tigranokerta,Ninive,ORG,LOC,1
Tigranokerta,Nisibis,LOC,LOC,2
Tigranokerta,Roms,PER,LOC,1
Tigranokerta,Sachau,LOC,LOC,1
Tigranokerta,Stadt,LOC,LOC,1
Tigranokerta,Sultanismus,ORG,LOC,1
Tigranokerta,Tigrisufer,LOC,LOC,1
Tigris,Alexanders,LOC,PER,1
Tigris,Armeniern,LOC,LOC,2
Tigris,Euphrat,LOC,LOC,1
Tigris,Euphratufer,LOC,LOC,1
Tigris,Euphratübergang,LOC,LOC,1
Tigris,Gaius Cassius,LOC,PER,1
Tigris,Heeres,LOC,ORG,1
Tigris,Ismaels,LOC,PER,1
Tigris,Karrhä,LOC,LOC,1
Tigris,Mesopotamien,LOC,LOC,1
Tigris,Mesopotamiens,LOC,LOC,1
Tigris,Mittelmeer,LOC,LOC,2
Tigris,Nisibis,LOC,LOC,1
Tigris,Parthern,LOC,LOC,1
Tigris,Pompeius' Städtegründungen,LOC,PER,1
Tigris,Publius Clodius,LOC,PER,1
Tigris,Reiches,LOC,LOC,1
Tigris,Rom,LOC,LOC,1
Tigris,Römer,LOC,LOC,2
Tigris,Römern,LOC,LOC,2
Tigris,Sahara,LOC,LOC,1
Tigris,Seleukeia,LOC,LOC,1
Tigris,Syrern,LOC,LOC,1
Tigris,Syrien,LOC,LOC,1
Tigris,Weltstadt Seleukeia,LOC,LOC,1
Tigris,parthischen Herrschaft,LOC,LOC,1
Tigris,römischen Herrschaft,LOC,LOC,1
Tingis,Afrika,PER,LOC,1
Tingis,Caesar,LOC,PER,1
Tingis,Caesarea,PER,PER,1
Tingis,Jol,LOC,PER,1
Tingis,Jol,PER,LOC,1
Tingis,Jubas,LOC,LOC,1
Tingis,Pacciaecus,PER,PER,1
Tingis,Plin,PER,PER,1
Tingis,Plut,LOC,PER,1
Tingis,Sertorius,PER,PER,1
Tingis,Stadt,PER,LOC,1
Tingis,Tanger,LOC,LOC,1
Tingis,Tanger,PER,LOC,1
Tios,Bithynien,PER,LOC,1
Titularquästoren,Caesar,PER,PER,1
Titularquästoren,Statthalterschaften,PER,LOC,1
Titularquästoren,genehmer,PER,PER,1
Titurius Sabinus,Ambiorix,PER,PER,1
Titurius Sabinus,Lucius Aurunculeius Cotta,PER,PER,1
Titus Annius Milo,Bürgerschaft,PER,LOC,1
Titus Annius Milo,Cicero,PER,PER,1
Titus Atticus,Quintus Scaevola,PER,PER,1
Titus Attius Varus,Juba von Numidien,PER,PER,1
Titus Didius,Landes,PER,LOC,1
Titus Didius,Spanien,PER,LOC,1
Titus Didius,mauretanischen Küste,PER,LOC,1
Titus Labienus,Armee,PER,ORG,1
Titus Labienus,Caesar,PER,PER,1
Titus Labienus,Caesars,PER,PER,2
Titus Labienus,Gnaeus Pompeius der Sohn,PER,PER,1
Titus Labienus,Horatius,PER,PER,1
Titus Labienus,Lucius Afranius,PER,PER,1
Titus Labienus,Lucius Saturninus,PER,PER,1
Titus Labienus,Partei,PER,ORG,1
Titus Labienus,Siegeslaufbahn,PER,LOC,1
Titus Labienus,Tullus,PER,PER,1
Titus Lucretius Carus,römischen Gesellschaft,PER,ORG,1
Titus Munatius Plancus,Gaius Sallustius Crispus,PER,PER,1
Titus Munatius Plancus,Milos,PER,PER,1
Titus Munatius Plancus,Pompeius,PER,PER,1
Titus Munatius Plancus,Quintus Pompeius Rufus,PER,PER,1
Titus Pomponius Atticus,Epirus,PER,LOC,1
Titus Pomponius Atticus,Griechenland,PER,LOC,1
Titus Pomponius Atticus,Italien,PER,LOC,1
Titus Pomponius Atticus,Kleinasien,PER,LOC,1
Titus Pomponius Atticus,Makedonien,PER,LOC,1
Toga‹,Galliern‹,LOC,ORG,1
Tokat,Amt Morimene,LOC,LOC,1
Tokat,Archelaos,LOC,PER,1
Tokat,Dadasa,LOC,LOC,1
Tokat,Irisquelle,LOC,LOC,1
Tokat,Kleinarmenien,LOC,LOC,1
Tokat,Marcus Pompeius,LOC,PER,1
Tokat,Pompeius,LOC,PER,1
Tokat,Reiches,LOC,LOC,1
Tokat,Römern,LOC,LOC,1
Tokat,Sohn,LOC,PER,1
Tokat,Talaura,LOC,LOC,1
Tokat,Venasischen Zeus,LOC,ORG,1
Toledo,Bilbilis,LOC,LOC,1
Toledo,Calatayud,LOC,PER,1
Toledo,Cuenca,LOC,LOC,1
Tolosa,Genava,LOC,PER,1
Tolosa,Vienna,LOC,LOC,1
Tomoi,Chersones,LOC,LOC,1
Tomoi,Kallatis,LOC,LOC,1
Tomoi,Mesembria,LOC,LOC,1
Tomoi,Odessos,LOC,LOC,1
Tomoi,Provinz Makedonien,LOC,LOC,1
Tomoi,Römer,LOC,LOC,1
Tomoi,Römern,LOC,LOC,1
Tomoi,Thrakien,LOC,LOC,1
Tomoi,Varna,LOC,LOC,1
Tongern,Ambiorix,LOC,PER,1
Tongern,Lucius Aurunculeius Cotta,LOC,PER,1
Tongern,Quintus,LOC,PER,1
Tongern,Titurius Sabinus,LOC,PER,1
Toscana,Terra di lavoro,LOC,LOC,1
Toten Meeres,Acco,LOC,LOC,1
Toten Meeres,Dekapolis,LOC,LOC,1
Toten Meeres,Samareia,LOC,LOC,1
Toten Meeres,See Genezareth,LOC,LOC,1
Transaktionsgesetze Cottas,Geschwornenfunktionen,LOC,LOC,1
Transaktionsgesetze Cottas,Pompeius,LOC,PER,1
Transaktionsgesetze Cottas,Zankapfel,LOC,LOC,1
Transalpiner,Publius Terentius Varro von der Aude,LOC,PER,1
Transalpinischen Gallien,Italien,LOC,LOC,1
Transalpinischen Gallien,Sprengels,LOC,LOC,1
Transpadaner,Caesars,LOC,PER,1
Transpadaner,Rom,LOC,LOC,1
Transpadaner,demokratischen Partei,LOC,ORG,1
Trapezus,Armenien,LOC,LOC,1
Trapezus,Königreich Kleinarmenien,LOC,LOC,1
Trapezus,platte Land,LOC,LOC,1
Trebellius,Intercession,PER,ORG,1
Trebonius,Caesar,PER,PER,2
Trebonius,Stadt,PER,LOC,1
Trebonius,Tencterer,PER,ORG,1
Treverer,Hennegau,LOC,LOC,1
Treverer,Labienus,LOC,PER,3
Treverer,Nachbargaus,LOC,ORG,1
Treverer,Remer,LOC,LOC,1
Treverer,Römer,LOC,LOC,2
Treverer,Trier,LOC,LOC,1
Treverischen Gau,Cingetorix,LOC,PER,1
Treverischen Gau,römischen Partei,LOC,ORG,1
Triarius,Ariobarzanes von Kappadokien,PER,PER,1
Triarius,Bosporanischen Reiches,PER,LOC,1
Triarius,Cotta,PER,PER,1
Triarius,Dadasa,PER,LOC,1
Triarius,Delos,PER,LOC,1
Triarius,Hellespont,PER,LOC,1
Triarius,Kreta,PER,LOC,1
Triarius,Küste Apameia,LOC,LOC,1
Triarius,Lucullus,PER,PER,1
Triarius,Mithradates,PER,PER,1
Triarius,Prusias am Meer,LOC,LOC,1
Triarius,Sohn Machares,PER,PER,1
Triarius,Spanien,PER,LOC,1
Triarius,Taurischen Chersones,PER,LOC,1
Triarius,Tenedos,PER,LOC,1
Triarius,Tokat,PER,LOC,1
Triarius,Turksal am Iris,PER,LOC,1
Tribokern,Elsaß,LOC,LOC,1
Tribokern,Rheingrenze,LOC,LOC,1
Tribokern,Speier,LOC,LOC,1
Tribokern,Straßburg,LOC,LOC,1
Tribokern,Vangionen,LOC,LOC,1
Tribokern,Worms,LOC,LOC,1
Tribokern,nachgekommenen Haruder,LOC,LOC,1
Tribune,Bürgerschaft,ORG,LOC,1
Tribune,Bürgerschaft,ORG,ORG,1
Tribune,Caesar,ORG,PER,1
Tribune,Caesars Partei,ORG,ORG,1
Tribune,Kurie,ORG,ORG,1
Tribune,Mann für Mann,ORG,LOC,1
Tribune,Ptolemäos,ORG,PER,1
Tribune,Ravenna,ORG,LOC,1
Tribune,Republikanismus,ORG,ORG,1
Tribune,Sklavenkleidern,ORG,LOC,1
Tribune,Tergeste,ORG,LOC,1
Tribune,Triest,ORG,LOC,1
Tributes,Caesar,PER,PER,1
Tributes,Rhein,PER,LOC,1
Tributes,Roms,PER,LOC,1
Trier,Hennegau,LOC,LOC,1
Trier,Rhein,LOC,LOC,1
Triest,Ravenna,LOC,LOC,1
Triumvir,Marcus Antonius,LOC,PER,1
Troias,Aventinus,PER,PER,1
Troias,Roms,PER,LOC,1
Troias,Tiberinus,PER,PER,1
Trokmer,pontischen Gebietes,LOC,LOC,1
Trokmerfürst Bogodiatarus,Abgaros,PER,LOC,1
Trokmerfürst Bogodiatarus,Alchaudonios,PER,PER,1
Trokmerfürst Bogodiatarus,Aristarchos,PER,PER,1
Trokmerfürst Bogodiatarus,Attalos,PER,PER,1
Trokmerfürst Bogodiatarus,Bostra,PER,LOC,1
Trokmerfürst Bogodiatarus,Chalkis,PER,LOC,1
Trokmerfürst Bogodiatarus,Damaskos,PER,PER,1
Trokmerfürst Bogodiatarus,Euphrat,PER,LOC,1
Trokmerfürst Bogodiatarus,Hemesa,PER,LOC,1
Trokmerfürst Bogodiatarus,Kilikien,PER,LOC,1
Trokmerfürst Bogodiatarus,Libanos,PER,LOC,1
Trokmerfürst Bogodiatarus,Mithradation,PER,LOC,1
Trokmerfürst Bogodiatarus,Nabatäerkönig Aretas,PER,PER,1
Trokmerfürst Bogodiatarus,Osrhoene,PER,LOC,1
Trokmerfürst Bogodiatarus,Parther,PER,LOC,1
Trokmerfürst Bogodiatarus,Pompeius,PER,PER,1
Trokmerfürst Bogodiatarus,Ptolemäos Mennäos,PER,PER,1
Trokmerfürst Bogodiatarus,Römer,PER,LOC,1
Trokmerfürst Bogodiatarus,Sampsikeramos,PER,PER,1
Trokmerfürst Bogodiatarus,Sohn,PER,PER,1
Trokmerfürst Bogodiatarus,Tarkondimotos,PER,LOC,1
Trokmerfürst Bogodiatarus,kolchischen Gebiet,PER,LOC,1
Troßbuben,Nobilität,LOC,ORG,1
Truppenflotte,Brundisium,LOC,ORG,1
Truppenflotte,Caesar,LOC,PER,1
Tryphon,II,PER,LOC,1
Tsumar,Aragua,PER,LOC,1
Tsumar,Armenien,PER,LOC,1
Tsumar,Iberien,PER,LOC,1
Tsumar,Tiflis,PER,LOC,1
Tullus,Horatius,PER,PER,1
Turduler,Andalusien,ORG,LOC,1
Turduler,Kelten,ORG,LOC,1
Turduler,Varro de r.r,ORG,PER,1
Turksal am Iris,Dadasa,LOC,LOC,1
Turksal am Iris,Tokat,LOC,LOC,1
Tusculum,Bürgerverband,LOC,LOC,1
Tusculum,Italiens,PER,LOC,1
Tusculum,Latiums,PER,LOC,1
Tusculum,Rom,LOC,LOC,1
Tusculum,Scipio,LOC,PER,1
Tusculum,stimmfähigen Bürger,PER,LOC,1
Tyros,Adiabene,LOC,LOC,1
Tyros,Assyrien,LOC,LOC,1
Tyros,Athen,LOC,LOC,1
Tyros,Babylon,LOC,LOC,1
Tyros,Erde,LOC,LOC,1
Tyros,Kappadokien,LOC,LOC,1
Tyros,Kerkyra,LOC,LOC,1
Tyros,Kilikien,LOC,LOC,1
Tyros,Korduene,LOC,LOC,1
Tyros,Mittelmeer,LOC,LOC,1
Tyros,Nebukadnezar,LOC,PER,1
Tyros,Reiches,LOC,LOC,1
Tyros,Rhodos,LOC,LOC,1
Tyros,Sidon,LOC,LOC,1
Uferkamm,Caesarianern,LOC,LOC,1
Uferkamm,Labienus,LOC,PER,1
Ufica,Sicilien,LOC,LOC,1
Ufica,Varus,LOC,PER,1
Ultras,Ansiedlern,ORG,LOC,1
Ultras,Cic,ORG,PER,1
Umeinander,Nil-,PER,LOC,1
Umeinander,Potal,PER,LOC,1
Umstoßung,Geschwornen,LOC,LOC,1
Umstoßung,Republik,LOC,LOC,1
Umwallungslinie,hinlief,LOC,LOC,1
Ungeduldig,Armee,PER,ORG,1
Ungeduldig,Euphrat,PER,LOC,1
Ungeduldig,Pompeius,PER,PER,1
Ungeduldig,Pontischen Reiches,PER,LOC,1
Ungestümer,Nordsee,LOC,LOC,1
Ungestümer,Platz,LOC,PER,1
Ungestümer,Römer,LOC,LOC,1
Ungünstiger,Kleinasiens,PER,LOC,1
Ungünstiger,Phrygien,PER,LOC,1
Ungünstiger,Römer,PER,LOC,1
Unleugbar,Pollio,LOC,PER,1
Unterfeldherren  Cassius,Crassus,LOC,PER,1
Unterfeldherren  Cassius,Karrhä,LOC,LOC,1
Unterfeldherren  Cassius,Octavius,LOC,PER,1
Unteritalien,Thurii,LOC,LOC,1
Untertanenreiterei,Caesar,LOC,PER,1
Unterwelt‹,Arvernersee‹. Treffende,LOC,PER,1
Unterwelt‹,Traumgesicht,LOC,PER,1
Unverletzlichen,Gewaltschritte,LOC,PER,1
Unvorsichtigkeiten,Caesars,PER,PER,1
Unwillig,Ernst,PER,PER,1
Unwillig,Hellenismus‹,PER,ORG,1
Unwillig,Kaukasus,PER,LOC,1
Unwillig,Occidentalen,PER,LOC,1
Unwillig,Thukydides,PER,PER,1
Urso,Andalusien,LOC,LOC,1
Urso,Osuna,LOC,LOC,1
Urso,Sevilla,LOC,LOC,1
Uschkomobin,Apsos,LOC,LOC,1
Uschkomobin,Dyrrhachion,LOC,LOC,1
Uscudama,Adrianopel,LOC,LOC,1
Utica,Afrika,LOC,LOC,2
Utica,Bürgerschaft,LOC,LOC,2
Utica,Caesar,LOC,PER,2
Utica,Cato,LOC,PER,1
Utica,Catos,LOC,PER,1
Utica,Corsica,LOC,LOC,1
Utica,Hadrumetum,LOC,LOC,1
Utica,Hinneigung,LOC,PER,1
Utica,Juba,LOC,LOC,1
Utica,Juba,LOC,PER,1
Utica,Juba von Numidien,LOC,PER,1
Utica,Kleinleptis,LOC,LOC,1
Utica,Marcus Cato,LOC,PER,1
Utica,Marcus Cotta,LOC,PER,1
Utica,Messana,LOC,LOC,1
Utica,Patroklos,LOC,PER,1
Utica,Provinz,LOC,LOC,1
Utica,Republik,LOC,LOC,1
Utica,Ritterstandes,LOC,ORG,1
Utica,Ruspina,LOC,LOC,1
Utica,Sardinien,LOC,LOC,1
Utica,Scipio,LOC,PER,1
Utica,Sicilien,LOC,LOC,1
Utica,Stadt,LOC,LOC,2
Utica,Thapsus,LOC,LOC,1
Utica,Titus Attius Varus,LOC,PER,1
Utica,Varus,LOC,PER,1
Utica,Vorgebirge Râs Dimâs,LOC,LOC,1
Uticenser,Caesars,LOC,PER,1
Uxama,Calagurris,PER,LOC,1
Uxama,Clunia,PER,LOC,1
Uxama,Osma,PER,LOC,1
Uxellodunum,Lot 52,LOC,LOC,1
Vaga,Hadrumetum,PER,PER,1
Vaison,Vocontischen Gau,LOC,LOC,1
Valencia,Alicante,LOC,LOC,1
Valencia,Italien,LOC,LOC,1
Valencia,Kleinasien,LOC,LOC,1
Valencia,Pompeius,LOC,PER,1
Valencia,Sertorius,LOC,PER,2
Valentia,Biscaya,LOC,LOC,1
Valentia,Gaius Herennius,PER,PER,1
Valentia,Gallien,LOC,LOC,1
Valentia,Pompeius,LOC,PER,1
Valentia,Sertorius,PER,PER,1
Valentia,Valladolid,LOC,LOC,1
Valentia,Vasconen 7,LOC,LOC,1
Valladolid,Calagurris,LOC,LOC,1
Valladolid,Calahorra,LOC,LOC,1
Valladolid,Ebro,LOC,LOC,1
Valladolid,Gallien,LOC,LOC,1
Valladolid,Metellus,LOC,PER,1
Valladolid,Sertorius,LOC,PER,1
Vangionen,Rheingrenze,LOC,LOC,1
Vangionen,Worms,LOC,LOC,1
Varinius,Feind,PER,PER,1
Varinius,Feindeshand,PER,LOC,1
Varinius,Gaius Thoranius,PER,PER,1
Varinius,Lucanien,PER,LOC,1
Varinius,Räuberschar,PER,PER,1
Varna,Chersones,LOC,LOC,1
Varna,Mesembria,LOC,LOC,1
Varna,Provinz Makedonien,LOC,LOC,1
Varna,Römer,LOC,LOC,1
Varna,Römern,LOC,LOC,1
Varna,Thrakien,LOC,LOC,1
Varro,Alberne,PER,LOC,1
Varro,Baiae,PER,PER,1
Varro,Besiebnen,PER,LOC,1
Varro,Brettergerüste,PER,PER,1
Varro,Caesar,PER,PER,1
Varro,Caesars,PER,PER,1
Varro,Catullus,PER,PER,1
Varro,Cicero,PER,PER,1
Varro,Ciceros,PER,PER,2
Varro,Epikurischen Systems,PER,ORG,1
Varro,Euripides,PER,PER,1
Varro,Figulus,PER,PER,1
Varro,Fluß-und Seefischen,PER,ORG,1
Varro,Gaius Licinius Calvus,PER,PER,1
Varro,Gaius Trebatius,PER,PER,1
Varro,Garrick,PER,PER,1
Varro,Göttin,PER,PER,1
Varro,Hegung von Hasen,PER,LOC,1
Varro,Herakleides von Herakleia,PER,PER,1
Varro,Homer,PER,PER,1
Varro,Italien,PER,LOC,1
Varro,Italiens,PER,LOC,1
Varro,Johnson,PER,PER,1
Varro,Landessitte,PER,LOC,1
Varro,Lucretius,PER,PER,3
Varro,Marcus Furius Bibaculus,PER,PER,1
Varro,Menandros,PER,PER,1
Varro,Menippos von Gadara,PER,PER,1
Varro,Numa,PER,PER,1
Varro,Pfahlbrücke,PER,LOC,1
Varro,Plautus,PER,PER,1
Varro,Quintus Valerius Catullus,PER,PER,1
Varro,Rhein,PER,LOC,1
Varro,Rom,PER,LOC,1
Varro,Romulus und Numa,PER,PER,1
Varro,Römern,PER,LOC,1
Varro,Schnecken- und Siebenschläferzüchtungen,PER,LOC,1
Varro,Schwarzen Meer,PER,LOC,1
Varro,Shakespeare,PER,PER,1
Varro,Stadt Rom,PER,LOC,1
Varro,Stilo,PER,PER,1
Varro,Syrien,PER,LOC,1
Varro,Tarracina,PER,LOC,1
Varro,Titus Pomponius Atticus,PER,PER,1
Varro,Verfassungskampf,PER,ORG,1
Varro,Zusammenschieben,PER,LOC,1
Varro,facies,PER,PER,1
Varro,geneigen,PER,PER,1
Varro,sein.‹,PER,LOC,1
Varro,tusculanischen,PER,LOC,1
Varro,unfruchtbarem Glanz,PER,LOC,1
Varro,volare pedibus,PER,LOC,1
Varro,war‹.,PER,PER,1
Varros,Afranius,PER,PER,1
Varros,Cato,PER,PER,2
Varros,Ciceros,LOC,PER,1
Varros,Dinge‹,LOC,LOC,1
Varros,Ennius,LOC,PER,1
Varros,Grenzgebiets,PER,PER,1
Varros,Musen,LOC,PER,1
Varros,Petreius,PER,PER,1
Varros,Plautus,PER,PER,1
Varros,Pompeius,PER,PER,1
Varros,Pompilius,LOC,PER,1
Varros,Pyrenäen,PER,LOC,1
Varros,Reate,LOC,LOC,1
Varros,Rom,LOC,LOC,1
Varros,Romas,PER,LOC,1
Varros,Römer,PER,LOC,1
Varros,Römern,LOC,LOC,1
Varros,Saserna,PER,PER,1
Varros,Varro,LOC,PER,1
Varros,Varro,PER,PER,3
Varros,Vibullius,PER,PER,1
Varros,römischen Gemeinde,LOC,LOC,1
Varros,vor-noch,PER,ORG,1
Varus,Afrika,PER,LOC,2
Varus,Caesar,PER,PER,1
Varus,Curios,PER,PER,2
Varus,Juba,PER,PER,1
Varus,Metellus Scipio,PER,PER,1
Varus,Numidien,PER,LOC,1
Varus,Provinz Konskribierten,PER,LOC,1
Varus,Römern,PER,LOC,1
Varus,Stadt,PER,LOC,1
Varus,subalterne,PER,PER,1
Vasconen 7,Biscaya,LOC,LOC,1
Vasconen 7,Gallien,LOC,LOC,1
Vasconen 7,Valladolid,LOC,LOC,1
Vascones,emque Sertorius mon ... e,PER,PER,1
Vaters,Alten‹,PER,LOC,1
Vaters,Jugendlehrers,PER,ORG,1
Vaters,Pharnakes,PER,PER,1
Vaters,Rom,PER,LOC,1
Vaters,Römer,PER,LOC,1
Vaters,Römern,PER,LOC,1
Vaters,Sohnes Xiphares,PER,PER,1
Vaticanische Feld,Janiculum,LOC,LOC,1
Vaticanische Feld,Marsfeld,LOC,LOC,1
Vaticanische Feld,Marsfeldes,LOC,LOC,1
Vaticanische Feld,Ostia,LOC,LOC,1
Vaticanische Feld,Rhede,LOC,LOC,1
Vatinius,Caesar,PER,PER,1
Vatinius,Caesars,PER,PER,1
Vatinius,Cicero,PER,PER,1
Vatinius,Luca,PER,PER,1
Vatinius,Vettius,PER,PER,1
Vatinius,verschwört‹,PER,PER,1
Veglia,Golf von Quarnero,LOC,LOC,1
Veglia,Meerarm,LOC,LOC,1
Veglia,Publius Dolabella,LOC,PER,1
Veii,Capena,LOC,LOC,1
Venasischen Zeus,Amt Morimene,ORG,LOC,1
Venus,Aphrodite,PER,PER,1
Vercingetorix,Alesia,PER,LOC,3
Vercingetorix,Allier,PER,LOC,2
Vercingetorix,Armee,PER,ORG,1
Vercingetorix,Avaricum,PER,PER,1
Vercingetorix,Biturigen,PER,LOC,1
Vercingetorix,Biturigen,PER,PER,1
Vercingetorix,Caes,PER,PER,1
Vercingetorix,Caesar,PER,PER,4
Vercingetorix,Caesars,PER,PER,3
Vercingetorix,Cassivellaunus,PER,PER,1
Vercingetorix,Commius,PER,LOC,1
Vercingetorix,Correus,PER,PER,1
Vercingetorix,Gallien,PER,LOC,1
Vercingetorix,Gergovia,PER,LOC,3
Vercingetorix,Gergovia,PER,ORG,1
Vercingetorix,Heeres,PER,ORG,1
Vercingetorix,Karthager,PER,LOC,1
Vercingetorix,Kelten,PER,LOC,2
Vercingetorix,Kriegsplan,PER,PER,1
Vercingetorix,Landes,PER,LOC,1
Vercingetorix,Loire,PER,LOC,1
Vercingetorix,Lot 52,PER,LOC,1
Vercingetorix,Orodes,PER,LOC,1
Vercingetorix,Römer,PER,LOC,2
Vercingetorix,Römern,PER,LOC,1
Vercingetorix,Stadt,PER,LOC,1
Vercingetorix,Stadtbewohnerschaft,PER,ORG,1
Vercingetorix,Uxellodunum,PER,LOC,1
Vercingetorix,Waffengefährte Lucterius,PER,PER,1
Vercingetorix,römischen Streifparteien,PER,LOC,1
Vereinigung der Armee,Nisibis,ORG,LOC,1
Vereinigung der feindlichen Streitkräfte,Sertorianischen Soldaten,ORG,LOC,1
Vereinigung der höchsten militärischen,Senats,ORG,ORG,1
Verfassung,Curios,ORG,PER,1
Verfassungsmaschine,Senat,LOC,ORG,1
Verfassungsmäßig,Caesars,PER,PER,1
Verfassungsmäßig,Provinzen,PER,LOC,1
Vergleichsvorschläge,Marcus Caelius Rufus,PER,PER,1
Vergleichsvorschläge,Marcus Calidius,PER,PER,1
Vergleichsvorschläge,Pompeius,PER,PER,1
Vergleichsvorschläge,Spanien,PER,LOC,1
Vergleichsvorschläge Caesars,Italien,PER,LOC,1
